route_id,route_week,split,row_count,delivery_stop_count
16011,25,confirmatory_evaluation,16,15
16013,25,confirmatory_evaluation,13,12
16014,25,confirmatory_evaluation,14,13
16017,25,confirmatory_evaluation,13,12
16021,25,confirmatory_evaluation,14,13
16023,25,confirmatory_evaluation,11,10
16024,25,confirmatory_evaluation,19,18
16025,25,confirmatory_evaluation,12,11
16027,25,confirmatory_evaluation,11,10
16030,25,confirmatory_evaluation,14,13
16034,25,confirmatory_evaluation,11,10
16036,25,confirmatory_evaluation,13,12
16037,25,confirmatory_evaluation,16,15
16038,25,confirmatory_evaluation,18,17
16039,25,confirmatory_evaluation,25,24
16040,25,confirmatory_evaluation,15,14
16042,25,confirmatory_evaluation,26,25
16045,25,confirmatory_evaluation,13,12
16049,25,confirmatory_evaluation,18,17
16050,25,confirmatory_evaluation,13,10
16051,25,confirmatory_evaluation,30,29
16052,25,confirmatory_evaluation,13,12
16063,25,confirmatory_evaluation,16,15
16066,25,confirmatory_evaluation,12,11
16068,25,confirmatory_evaluation,17,16
16070,25,confirmatory_evaluation,11,10
16071,25,confirmatory_evaluation,13,12
16072,25,confirmatory_evaluation,17,16
16078,25,confirmatory_evaluation,17,16
16082,25,confirmatory_evaluation,12,10
16087,25,confirmatory_evaluation,12,11
16090,25,confirmatory_evaluation,16,14
16094,25,confirmatory_evaluation,15,14
16095,25,confirmatory_evaluation,11,10
16096,25,confirmatory_evaluation,11,10
16098,25,confirmatory_evaluation,14,13
16100,25,confirmatory_evaluation,11,10
16101,25,confirmatory_evaluation,12,11
16124,25,confirmatory_evaluation,14,12
16131,25,confirmatory_evaluation,18,17
16133,25,confirmatory_evaluation,12,11
16135,25,confirmatory_evaluation,21,20
16139,25,confirmatory_evaluation,15,14
16141,25,confirmatory_evaluation,11,10
16144,25,confirmatory_evaluation,13,12
16150,25,confirmatory_evaluation,11,10
16152,25,confirmatory_evaluation,14,13
16156,25,confirmatory_evaluation,12,11
16157,26,confirmatory_evaluation,17,16
16159,26,confirmatory_evaluation,13,12
16160,26,confirmatory_evaluation,18,17
16161,26,confirmatory_evaluation,11,10
16162,26,confirmatory_evaluation,15,14
16163,26,confirmatory_evaluation,19,18
16164,26,confirmatory_evaluation,17,16
16165,26,confirmatory_evaluation,19,18
16166,26,confirmatory_evaluation,20,19
16170,26,confirmatory_evaluation,16,15
16171,26,confirmatory_evaluation,17,16
16173,26,confirmatory_evaluation,17,16
16175,26,confirmatory_evaluation,13,12
16179,26,confirmatory_evaluation,11,10
16182,26,confirmatory_evaluation,13,12
16188,26,confirmatory_evaluation,17,16
16194,26,confirmatory_evaluation,14,13
16196,26,confirmatory_evaluation,23,22
16197,26,confirmatory_evaluation,15,14
16200,26,confirmatory_evaluation,16,15
16201,26,confirmatory_evaluation,13,12
16202,26,confirmatory_evaluation,18,17
16203,26,confirmatory_evaluation,13,12
16204,26,confirmatory_evaluation,16,15
16206,26,confirmatory_evaluation,15,14
16210,26,confirmatory_evaluation,22,21
16212,26,confirmatory_evaluation,13,12
16213,26,confirmatory_evaluation,18,17
16215,26,confirmatory_evaluation,17,16
16218,26,confirmatory_evaluation,14,11
16223,26,confirmatory_evaluation,15,14
16225,26,confirmatory_evaluation,18,17
16226,26,confirmatory_evaluation,15,14
16229,26,confirmatory_evaluation,13,12
16232,26,confirmatory_evaluation,18,17
16235,26,confirmatory_evaluation,13,12
16245,26,confirmatory_evaluation,12,11
16247,26,confirmatory_evaluation,18,17
16249,26,confirmatory_evaluation,14,13
16250,26,confirmatory_evaluation,11,10
16251,26,confirmatory_evaluation,12,11
16252,26,confirmatory_evaluation,15,14
16270,26,confirmatory_evaluation,11,10
16276,26,confirmatory_evaluation,13,12
16281,26,confirmatory_evaluation,12,11
16282,26,confirmatory_evaluation,12,11
16286,26,confirmatory_evaluation,19,18
16287,26,confirmatory_evaluation,13,12
16293,26,confirmatory_evaluation,16,15
16295,26,confirmatory_evaluation,11,10
16304,26,confirmatory_evaluation,12,11
16308,26,confirmatory_evaluation,22,21
16310,26,confirmatory_evaluation,16,15
16311,26,confirmatory_evaluation,12,11
16313,26,confirmatory_evaluation,11,10
16314,26,confirmatory_evaluation,13,12
16319,26,confirmatory_evaluation,19,17
16324,26,confirmatory_evaluation,16,15
16327,26,confirmatory_evaluation,11,10
16329,26,confirmatory_evaluation,18,17
16333,26,confirmatory_evaluation,15,14
16339,26,confirmatory_evaluation,20,19
16340,26,confirmatory_evaluation,11,10
16344,26,confirmatory_evaluation,17,16
16345,26,confirmatory_evaluation,14,13
16346,26,confirmatory_evaluation,18,17
16347,26,confirmatory_evaluation,12,11
16351,26,confirmatory_evaluation,16,15
16353,26,confirmatory_evaluation,18,17
16354,26,confirmatory_evaluation,17,15
16361,26,confirmatory_evaluation,13,12
16384,26,confirmatory_evaluation,12,11
16388,26,confirmatory_evaluation,14,13
16400,26,confirmatory_evaluation,11,10
16416,26,confirmatory_evaluation,13,12
16419,26,confirmatory_evaluation,16,15
16424,26,confirmatory_evaluation,15,14
16428,26,confirmatory_evaluation,15,14
16429,26,confirmatory_evaluation,18,17
16430,26,confirmatory_evaluation,17,16
16438,26,confirmatory_evaluation,15,14
16445,26,confirmatory_evaluation,17,16
16447,26,confirmatory_evaluation,15,14
16448,26,confirmatory_evaluation,13,12
16449,26,confirmatory_evaluation,13,12
16452,26,confirmatory_evaluation,17,16
16453,26,confirmatory_evaluation,12,11
16455,26,confirmatory_evaluation,22,21
16456,26,confirmatory_evaluation,11,10
16457,26,confirmatory_evaluation,16,15
16460,26,confirmatory_evaluation,13,12
16463,26,confirmatory_evaluation,12,11
16468,26,confirmatory_evaluation,11,10
16469,26,confirmatory_evaluation,21,20
16470,26,confirmatory_evaluation,19,18
16477,26,confirmatory_evaluation,12,11
16479,26,confirmatory_evaluation,12,11
16481,26,confirmatory_evaluation,15,14
16486,26,confirmatory_evaluation,17,16
16493,26,confirmatory_evaluation,12,11
16497,26,confirmatory_evaluation,15,14
16499,26,confirmatory_evaluation,15,13
16500,26,confirmatory_evaluation,16,14
16502,26,confirmatory_evaluation,18,16
16512,26,confirmatory_evaluation,13,12
16525,26,confirmatory_evaluation,12,11
16526,26,confirmatory_evaluation,15,14
16529,26,confirmatory_evaluation,11,10
16530,26,confirmatory_evaluation,11,10
16531,26,confirmatory_evaluation,14,13
16532,26,confirmatory_evaluation,18,17
16533,26,confirmatory_evaluation,13,12
16534,26,confirmatory_evaluation,11,10
16536,26,confirmatory_evaluation,16,15
16540,26,confirmatory_evaluation,18,17
16545,26,confirmatory_evaluation,19,18
16546,26,confirmatory_evaluation,14,13
16547,26,confirmatory_evaluation,24,22
16549,26,confirmatory_evaluation,14,13
16551,26,confirmatory_evaluation,11,10
16562,26,confirmatory_evaluation,17,16
16564,26,confirmatory_evaluation,13,12
16565,26,confirmatory_evaluation,20,19
16566,26,confirmatory_evaluation,15,14
16570,26,confirmatory_evaluation,15,14
16580,26,confirmatory_evaluation,14,13
16584,26,confirmatory_evaluation,18,17
16587,26,confirmatory_evaluation,11,10
16588,26,confirmatory_evaluation,19,17
16590,26,confirmatory_evaluation,14,13
16593,26,confirmatory_evaluation,18,17
16594,26,confirmatory_evaluation,11,10
16606,26,confirmatory_evaluation,14,13
16612,26,confirmatory_evaluation,12,11
16617,26,confirmatory_evaluation,19,18
16621,26,confirmatory_evaluation,17,16
16624,26,confirmatory_evaluation,15,14
16642,26,confirmatory_evaluation,14,13
16644,26,confirmatory_evaluation,11,10
16645,26,confirmatory_evaluation,12,11
16650,26,confirmatory_evaluation,11,10
16653,26,confirmatory_evaluation,13,12
16655,26,confirmatory_evaluation,13,12
16656,26,confirmatory_evaluation,17,16
16658,26,confirmatory_evaluation,16,15
16659,26,confirmatory_evaluation,14,13
16660,26,confirmatory_evaluation,19,18
16663,26,confirmatory_evaluation,20,19
16664,26,confirmatory_evaluation,22,21
16665,26,confirmatory_evaluation,11,10
16667,26,confirmatory_evaluation,17,16
16668,26,confirmatory_evaluation,16,15
16670,26,confirmatory_evaluation,17,16
16672,26,confirmatory_evaluation,12,11
16673,26,confirmatory_evaluation,13,12
16674,26,confirmatory_evaluation,16,15
16675,26,confirmatory_evaluation,15,14
16676,26,confirmatory_evaluation,13,12
16677,26,confirmatory_evaluation,23,22
16680,26,confirmatory_evaluation,17,16
16686,26,confirmatory_evaluation,13,12
16687,26,confirmatory_evaluation,15,14
16688,26,confirmatory_evaluation,15,14
16690,26,confirmatory_evaluation,13,12
16693,26,confirmatory_evaluation,14,13
16696,26,confirmatory_evaluation,18,17
16701,26,confirmatory_evaluation,21,20
16706,26,confirmatory_evaluation,20,19
16719,26,confirmatory_evaluation,12,11
16724,26,confirmatory_evaluation,13,12
16730,26,confirmatory_evaluation,16,14
16732,26,confirmatory_evaluation,14,13
16733,26,confirmatory_evaluation,13,12
16734,26,confirmatory_evaluation,13,12
16743,26,confirmatory_evaluation,11,10
16745,26,confirmatory_evaluation,14,13
16757,26,confirmatory_evaluation,13,12
16775,26,confirmatory_evaluation,11,10
16778,26,confirmatory_evaluation,14,13
16782,26,confirmatory_evaluation,11,10
16783,26,confirmatory_evaluation,18,17
16784,27,confirmatory_evaluation,15,14
16786,27,confirmatory_evaluation,11,10
16788,27,confirmatory_evaluation,13,12
16789,27,confirmatory_evaluation,14,13
16790,27,confirmatory_evaluation,13,12
16791,27,confirmatory_evaluation,18,17
16792,27,confirmatory_evaluation,13,12
16795,27,confirmatory_evaluation,15,14
16796,27,confirmatory_evaluation,16,15
16797,27,confirmatory_evaluation,18,17
16798,27,confirmatory_evaluation,18,17
16802,27,confirmatory_evaluation,12,11
16805,27,confirmatory_evaluation,15,14
16807,27,confirmatory_evaluation,13,12
16810,27,confirmatory_evaluation,12,11
16811,27,confirmatory_evaluation,12,11
16812,27,confirmatory_evaluation,12,11
16815,27,confirmatory_evaluation,12,11
16817,27,confirmatory_evaluation,15,14
16818,27,confirmatory_evaluation,17,16
16821,27,confirmatory_evaluation,15,14
16822,27,confirmatory_evaluation,11,10
16823,27,confirmatory_evaluation,14,13
16826,27,confirmatory_evaluation,15,14
16827,27,confirmatory_evaluation,13,12
16829,27,confirmatory_evaluation,14,13
16830,27,confirmatory_evaluation,18,17
16831,27,confirmatory_evaluation,12,11
16832,27,confirmatory_evaluation,15,14
16835,27,confirmatory_evaluation,12,11
16838,27,confirmatory_evaluation,20,19
16840,27,confirmatory_evaluation,11,10
16845,27,confirmatory_evaluation,11,10
16849,27,confirmatory_evaluation,14,13
16860,27,confirmatory_evaluation,16,15
16861,27,confirmatory_evaluation,19,18
16868,27,confirmatory_evaluation,17,16
16874,27,confirmatory_evaluation,14,13
16887,27,confirmatory_evaluation,13,12
16890,27,confirmatory_evaluation,14,13
16892,27,confirmatory_evaluation,11,10
16897,27,confirmatory_evaluation,12,11
16900,27,confirmatory_evaluation,18,17
16903,27,confirmatory_evaluation,17,16
16911,27,confirmatory_evaluation,11,10
16912,27,confirmatory_evaluation,12,11
16913,27,confirmatory_evaluation,13,12
16914,27,confirmatory_evaluation,18,17
16915,27,confirmatory_evaluation,16,15
16916,27,confirmatory_evaluation,11,10
16918,27,confirmatory_evaluation,11,10
16919,27,confirmatory_evaluation,12,11
16920,27,confirmatory_evaluation,14,13
16921,27,confirmatory_evaluation,13,12
16923,27,confirmatory_evaluation,19,18
16926,27,confirmatory_evaluation,11,10
16933,27,confirmatory_evaluation,11,10
16936,27,confirmatory_evaluation,17,16
16938,27,confirmatory_evaluation,17,16
16939,27,confirmatory_evaluation,13,12
16940,27,confirmatory_evaluation,11,10
16942,27,confirmatory_evaluation,15,14
16948,27,confirmatory_evaluation,13,12
16949,27,confirmatory_evaluation,16,15
16950,27,confirmatory_evaluation,13,12
16951,27,confirmatory_evaluation,12,11
16956,27,confirmatory_evaluation,11,10
16957,27,confirmatory_evaluation,18,17
16962,27,confirmatory_evaluation,13,12
16964,27,confirmatory_evaluation,12,11
16969,27,confirmatory_evaluation,14,13
16973,27,confirmatory_evaluation,14,13
16982,27,confirmatory_evaluation,14,13
16987,27,confirmatory_evaluation,12,11
16991,27,confirmatory_evaluation,14,13
16994,27,confirmatory_evaluation,12,11
17011,27,confirmatory_evaluation,11,10
17019,27,confirmatory_evaluation,12,11
17022,27,confirmatory_evaluation,11,10
17023,27,confirmatory_evaluation,14,13
17024,27,confirmatory_evaluation,20,19
17025,27,confirmatory_evaluation,14,13
17026,27,confirmatory_evaluation,11,10
17029,27,confirmatory_evaluation,15,14
17031,27,confirmatory_evaluation,13,12
17032,27,confirmatory_evaluation,12,11
17033,27,confirmatory_evaluation,11,10
17037,27,confirmatory_evaluation,16,15
17038,27,confirmatory_evaluation,11,10
17040,27,confirmatory_evaluation,11,10
17043,27,confirmatory_evaluation,11,10
17046,27,confirmatory_evaluation,11,10
17049,27,confirmatory_evaluation,13,11
17051,27,confirmatory_evaluation,11,10
17055,27,confirmatory_evaluation,14,13
17057,27,confirmatory_evaluation,14,13
17058,27,confirmatory_evaluation,13,12
17060,27,confirmatory_evaluation,16,13
17062,27,confirmatory_evaluation,11,10
17064,27,confirmatory_evaluation,11,10
17067,27,confirmatory_evaluation,13,12
17072,27,confirmatory_evaluation,20,19
17073,27,confirmatory_evaluation,16,15
17074,27,confirmatory_evaluation,15,14
17075,27,confirmatory_evaluation,11,10
17080,27,confirmatory_evaluation,13,12
17083,27,confirmatory_evaluation,21,20
17084,27,confirmatory_evaluation,17,16
17085,27,confirmatory_evaluation,12,11
17086,27,confirmatory_evaluation,11,10
17088,27,confirmatory_evaluation,25,24
17095,27,confirmatory_evaluation,15,14
17104,27,confirmatory_evaluation,14,13
17110,27,confirmatory_evaluation,13,12
17111,27,confirmatory_evaluation,14,13
17114,27,confirmatory_evaluation,14,13
17117,27,confirmatory_evaluation,17,16
17124,27,confirmatory_evaluation,15,14
17132,27,confirmatory_evaluation,12,11
17139,27,confirmatory_evaluation,14,13
17143,27,confirmatory_evaluation,16,15
17144,27,confirmatory_evaluation,13,11
17145,27,confirmatory_evaluation,17,16
17146,27,confirmatory_evaluation,16,15
17149,27,confirmatory_evaluation,16,15
17150,27,confirmatory_evaluation,12,11
17153,27,confirmatory_evaluation,21,20
17160,27,confirmatory_evaluation,15,14
17163,27,confirmatory_evaluation,14,13
17165,27,confirmatory_evaluation,18,16
17169,27,confirmatory_evaluation,15,14
17170,27,confirmatory_evaluation,13,12
17172,27,confirmatory_evaluation,11,10
17173,27,confirmatory_evaluation,18,17
17174,27,confirmatory_evaluation,11,10
17180,27,confirmatory_evaluation,13,12
17183,27,confirmatory_evaluation,14,13
17185,27,confirmatory_evaluation,15,14
17186,27,confirmatory_evaluation,16,15
17187,27,confirmatory_evaluation,13,12
17193,27,confirmatory_evaluation,14,13
17195,27,confirmatory_evaluation,11,10
17198,27,confirmatory_evaluation,21,20
17202,27,confirmatory_evaluation,16,15
17209,27,confirmatory_evaluation,13,12
17211,27,confirmatory_evaluation,16,15
17215,27,confirmatory_evaluation,12,11
17216,27,confirmatory_evaluation,11,10
17217,27,confirmatory_evaluation,14,13
17219,27,confirmatory_evaluation,18,17
17221,27,confirmatory_evaluation,12,11
17231,27,confirmatory_evaluation,15,14
17232,27,confirmatory_evaluation,12,11
17236,27,confirmatory_evaluation,17,16
17238,27,confirmatory_evaluation,24,23
17239,27,confirmatory_evaluation,15,14
17245,27,confirmatory_evaluation,14,12
17252,27,confirmatory_evaluation,11,10
17266,27,confirmatory_evaluation,16,13
17276,27,confirmatory_evaluation,16,15
17281,27,confirmatory_evaluation,23,22
17284,27,confirmatory_evaluation,13,12
17287,27,confirmatory_evaluation,12,11
17290,27,confirmatory_evaluation,12,11
17295,27,confirmatory_evaluation,17,16
17297,27,confirmatory_evaluation,13,12
17301,27,confirmatory_evaluation,19,18
17307,27,confirmatory_evaluation,14,13
17310,27,confirmatory_evaluation,11,10
17312,27,confirmatory_evaluation,16,15
17315,27,confirmatory_evaluation,12,11
17321,27,confirmatory_evaluation,15,14
17322,27,confirmatory_evaluation,17,16
17323,27,confirmatory_evaluation,13,12
17328,27,confirmatory_evaluation,17,16
17329,27,confirmatory_evaluation,12,11
17338,27,confirmatory_evaluation,18,17
17345,27,confirmatory_evaluation,11,10
17346,27,confirmatory_evaluation,11,10
17347,27,confirmatory_evaluation,11,10
17351,27,confirmatory_evaluation,14,13
17353,27,confirmatory_evaluation,18,17
17354,27,confirmatory_evaluation,13,12
17360,27,confirmatory_evaluation,11,10
17368,27,confirmatory_evaluation,11,10
17371,27,confirmatory_evaluation,13,12
17372,27,confirmatory_evaluation,13,12
17375,27,confirmatory_evaluation,21,20
17380,27,confirmatory_evaluation,13,12
17382,27,confirmatory_evaluation,12,11
17385,27,confirmatory_evaluation,14,13
17391,27,confirmatory_evaluation,14,13
17392,27,confirmatory_evaluation,12,11
17396,27,confirmatory_evaluation,11,10
17397,27,confirmatory_evaluation,11,10
17398,28,confirmatory_evaluation,11,10
17399,28,confirmatory_evaluation,12,11
17400,28,confirmatory_evaluation,14,13
17402,28,confirmatory_evaluation,12,11
17403,28,confirmatory_evaluation,11,10
17404,28,confirmatory_evaluation,15,14
17407,28,confirmatory_evaluation,15,14
17409,28,confirmatory_evaluation,16,15
17411,28,confirmatory_evaluation,18,17
17412,28,confirmatory_evaluation,14,13
17416,28,confirmatory_evaluation,12,11
17421,28,confirmatory_evaluation,15,14
17425,28,confirmatory_evaluation,12,11
17426,28,confirmatory_evaluation,12,11
17427,28,confirmatory_evaluation,13,12
17428,28,confirmatory_evaluation,16,14
17432,28,confirmatory_evaluation,20,19
17437,28,confirmatory_evaluation,11,10
17441,28,confirmatory_evaluation,21,20
17442,28,confirmatory_evaluation,12,11
17443,28,confirmatory_evaluation,12,11
17444,28,confirmatory_evaluation,12,11
17445,28,confirmatory_evaluation,16,15
17450,28,confirmatory_evaluation,13,12
17451,28,confirmatory_evaluation,21,20
17453,28,confirmatory_evaluation,13,12
17455,28,confirmatory_evaluation,12,11
17460,28,confirmatory_evaluation,12,11
17462,28,confirmatory_evaluation,14,13
17463,28,confirmatory_evaluation,18,17
17464,28,confirmatory_evaluation,13,12
17467,28,confirmatory_evaluation,15,12
17468,28,confirmatory_evaluation,16,15
17471,28,confirmatory_evaluation,11,10
17477,28,confirmatory_evaluation,22,21
17478,28,confirmatory_evaluation,11,10
17483,28,confirmatory_evaluation,14,13
17487,28,confirmatory_evaluation,14,13
17490,28,confirmatory_evaluation,13,12
17492,28,confirmatory_evaluation,15,14
17506,28,confirmatory_evaluation,14,13
17510,28,confirmatory_evaluation,13,12
17517,28,confirmatory_evaluation,12,11
17518,28,confirmatory_evaluation,14,13
17519,28,confirmatory_evaluation,14,12
17520,28,confirmatory_evaluation,14,13
17522,28,confirmatory_evaluation,13,12
17523,28,confirmatory_evaluation,13,12
17524,28,confirmatory_evaluation,15,14
17525,28,confirmatory_evaluation,14,13
17526,28,confirmatory_evaluation,11,10
17527,28,confirmatory_evaluation,14,13
17535,28,confirmatory_evaluation,11,10
17536,28,confirmatory_evaluation,14,13
17539,28,confirmatory_evaluation,11,10
17543,28,confirmatory_evaluation,13,12
17544,28,confirmatory_evaluation,15,14
17549,28,confirmatory_evaluation,15,14
17553,28,confirmatory_evaluation,18,17
17554,28,confirmatory_evaluation,14,13
17556,28,confirmatory_evaluation,11,10
17557,28,confirmatory_evaluation,18,17
17558,28,confirmatory_evaluation,13,12
17559,28,confirmatory_evaluation,16,15
17562,28,confirmatory_evaluation,22,21
17565,28,confirmatory_evaluation,13,12
17571,28,confirmatory_evaluation,17,16
17576,28,confirmatory_evaluation,12,11
17577,28,confirmatory_evaluation,12,11
17587,28,confirmatory_evaluation,19,18
17596,28,confirmatory_evaluation,17,16
17600,28,confirmatory_evaluation,23,22
17603,28,confirmatory_evaluation,13,12
17605,28,confirmatory_evaluation,14,13
17607,28,confirmatory_evaluation,13,12
17611,28,confirmatory_evaluation,17,16
17613,28,confirmatory_evaluation,14,13
17619,28,confirmatory_evaluation,11,10
17630,28,confirmatory_evaluation,12,11
17631,28,confirmatory_evaluation,13,12
17632,28,confirmatory_evaluation,14,13
17634,28,confirmatory_evaluation,14,13
17640,28,confirmatory_evaluation,20,19
17645,28,confirmatory_evaluation,12,11
17646,28,confirmatory_evaluation,16,15
17650,28,confirmatory_evaluation,13,12
17657,28,confirmatory_evaluation,17,16
17659,28,confirmatory_evaluation,12,11
17661,28,confirmatory_evaluation,18,17
17662,28,confirmatory_evaluation,22,21
17667,28,confirmatory_evaluation,23,22
17669,28,confirmatory_evaluation,16,15
17671,28,confirmatory_evaluation,13,12
17673,28,confirmatory_evaluation,13,12
17675,28,confirmatory_evaluation,14,13
17676,28,confirmatory_evaluation,17,16
17678,28,confirmatory_evaluation,12,11
17681,28,confirmatory_evaluation,11,10
17682,28,confirmatory_evaluation,16,15
17684,28,confirmatory_evaluation,15,14
17687,28,confirmatory_evaluation,14,13
17692,28,confirmatory_evaluation,18,17
17693,28,confirmatory_evaluation,11,10
17694,28,confirmatory_evaluation,13,12
17696,28,confirmatory_evaluation,12,11
17700,28,confirmatory_evaluation,12,11
17704,28,confirmatory_evaluation,15,14
17713,28,confirmatory_evaluation,13,12
17719,28,confirmatory_evaluation,15,14
17721,28,confirmatory_evaluation,12,11
17722,28,confirmatory_evaluation,12,11
17723,28,confirmatory_evaluation,13,12
17725,28,confirmatory_evaluation,16,15
17733,28,confirmatory_evaluation,21,20
17734,28,confirmatory_evaluation,26,25
17735,28,confirmatory_evaluation,11,10
17739,28,confirmatory_evaluation,11,10
17742,28,confirmatory_evaluation,12,11
17749,28,confirmatory_evaluation,20,19
17751,28,confirmatory_evaluation,17,16
17752,28,confirmatory_evaluation,11,10
17758,28,confirmatory_evaluation,13,12
17759,28,confirmatory_evaluation,14,13
17765,28,confirmatory_evaluation,25,24
17769,28,confirmatory_evaluation,15,14
17770,28,confirmatory_evaluation,11,10
17771,28,confirmatory_evaluation,15,14
17773,28,confirmatory_evaluation,14,13
17774,28,confirmatory_evaluation,14,13
17779,28,confirmatory_evaluation,17,16
17783,28,confirmatory_evaluation,17,16
17785,28,confirmatory_evaluation,17,16
17789,28,confirmatory_evaluation,19,17
17793,28,confirmatory_evaluation,16,15
17796,28,confirmatory_evaluation,13,12
17797,28,confirmatory_evaluation,16,15
17800,28,confirmatory_evaluation,13,12
17804,28,confirmatory_evaluation,11,10
17806,28,confirmatory_evaluation,13,12
17807,28,confirmatory_evaluation,15,14
17809,28,confirmatory_evaluation,13,12
17812,28,confirmatory_evaluation,12,11
17813,28,confirmatory_evaluation,13,12
17817,28,confirmatory_evaluation,12,11
17831,28,confirmatory_evaluation,11,10
17837,28,confirmatory_evaluation,13,12
17838,28,confirmatory_evaluation,15,14
17843,28,confirmatory_evaluation,19,18
17844,28,confirmatory_evaluation,13,12
17845,28,confirmatory_evaluation,11,10
17846,28,confirmatory_evaluation,14,13
17853,28,confirmatory_evaluation,11,10
17857,28,confirmatory_evaluation,15,14
17859,28,confirmatory_evaluation,17,16
17874,28,confirmatory_evaluation,13,12
17878,28,confirmatory_evaluation,18,17
17880,28,confirmatory_evaluation,16,15
17881,28,confirmatory_evaluation,12,11
17884,28,confirmatory_evaluation,12,11
17886,28,confirmatory_evaluation,13,12
17888,28,confirmatory_evaluation,11,10
17890,28,confirmatory_evaluation,11,10
17893,28,confirmatory_evaluation,13,12
17894,28,confirmatory_evaluation,14,13
17900,28,confirmatory_evaluation,14,13
17903,28,confirmatory_evaluation,11,10
17913,28,confirmatory_evaluation,12,11
17916,28,confirmatory_evaluation,16,15
17918,28,confirmatory_evaluation,14,13
17922,28,confirmatory_evaluation,12,11
17924,28,confirmatory_evaluation,15,14
17925,28,confirmatory_evaluation,13,12
17935,28,confirmatory_evaluation,12,11
17936,28,confirmatory_evaluation,11,10
17937,28,confirmatory_evaluation,19,18
17938,28,confirmatory_evaluation,12,11
17939,28,confirmatory_evaluation,13,12
17945,28,confirmatory_evaluation,14,13
17949,28,confirmatory_evaluation,11,10
17956,28,confirmatory_evaluation,14,13
17957,28,confirmatory_evaluation,11,10
17959,28,confirmatory_evaluation,14,13
17961,28,confirmatory_evaluation,11,10
17962,28,confirmatory_evaluation,12,11
17964,29,confirmatory_evaluation,18,17
17965,29,confirmatory_evaluation,18,17
17969,29,confirmatory_evaluation,11,10
17970,29,confirmatory_evaluation,11,10
17973,29,confirmatory_evaluation,14,13
17974,29,confirmatory_evaluation,15,14
17975,29,confirmatory_evaluation,12,11
17977,29,confirmatory_evaluation,16,15
17979,29,confirmatory_evaluation,19,18
17982,29,confirmatory_evaluation,20,19
17987,29,confirmatory_evaluation,13,12
17989,29,confirmatory_evaluation,14,13
17991,29,confirmatory_evaluation,11,10
17995,29,confirmatory_evaluation,11,10
17997,29,confirmatory_evaluation,11,10
17998,29,confirmatory_evaluation,12,11
17999,29,confirmatory_evaluation,11,10
18000,29,confirmatory_evaluation,11,10
18004,29,confirmatory_evaluation,13,12
18006,29,confirmatory_evaluation,11,10
18007,29,confirmatory_evaluation,15,14
18009,29,confirmatory_evaluation,11,10
18011,29,confirmatory_evaluation,13,12
18016,29,confirmatory_evaluation,14,13
18020,29,confirmatory_evaluation,18,17
18022,29,confirmatory_evaluation,12,11
18023,29,confirmatory_evaluation,25,24
18025,29,confirmatory_evaluation,11,10
18028,29,confirmatory_evaluation,17,16
18033,29,confirmatory_evaluation,17,16
18040,29,confirmatory_evaluation,12,11
18044,29,confirmatory_evaluation,12,11
18048,29,confirmatory_evaluation,16,15
18050,29,confirmatory_evaluation,11,10
18051,29,confirmatory_evaluation,11,10
18056,29,confirmatory_evaluation,14,13
18061,29,confirmatory_evaluation,12,11
18068,29,confirmatory_evaluation,14,13
18073,29,confirmatory_evaluation,11,10
18074,29,confirmatory_evaluation,11,10
18075,29,confirmatory_evaluation,12,11
18080,29,confirmatory_evaluation,14,13
18087,29,confirmatory_evaluation,14,13
18089,29,confirmatory_evaluation,11,10
18090,29,confirmatory_evaluation,12,11
18096,29,confirmatory_evaluation,12,11
18097,29,confirmatory_evaluation,12,11
18100,29,confirmatory_evaluation,14,13
18107,29,confirmatory_evaluation,13,12
18111,29,confirmatory_evaluation,13,12
18112,29,confirmatory_evaluation,14,13
18113,29,confirmatory_evaluation,21,20
18125,29,confirmatory_evaluation,14,13
18126,29,confirmatory_evaluation,17,16
18130,29,confirmatory_evaluation,17,16
18133,29,confirmatory_evaluation,11,10
18134,29,confirmatory_evaluation,14,13
18137,29,confirmatory_evaluation,13,12
18139,29,confirmatory_evaluation,13,12
18144,29,confirmatory_evaluation,13,12
18146,29,confirmatory_evaluation,11,10
18153,29,confirmatory_evaluation,17,16
18157,29,confirmatory_evaluation,19,18
18161,29,confirmatory_evaluation,12,11
18168,29,confirmatory_evaluation,13,11
18174,29,confirmatory_evaluation,13,12
18183,29,confirmatory_evaluation,11,10
18192,29,confirmatory_evaluation,14,13
18195,29,confirmatory_evaluation,13,12
18196,29,confirmatory_evaluation,12,11
18197,29,confirmatory_evaluation,13,12
18200,29,confirmatory_evaluation,16,15
18203,29,confirmatory_evaluation,12,11
18205,29,confirmatory_evaluation,11,10
18210,29,confirmatory_evaluation,17,16
18211,29,confirmatory_evaluation,14,13
18212,29,confirmatory_evaluation,17,16
18213,29,confirmatory_evaluation,11,10
18214,29,confirmatory_evaluation,13,12
18220,29,confirmatory_evaluation,16,15
18225,29,confirmatory_evaluation,17,16
18231,29,confirmatory_evaluation,14,13
18233,29,confirmatory_evaluation,12,11
18238,29,confirmatory_evaluation,14,13
18243,29,confirmatory_evaluation,11,10
18252,29,confirmatory_evaluation,15,14
18256,29,confirmatory_evaluation,11,10
18258,29,confirmatory_evaluation,12,11
18260,29,confirmatory_evaluation,15,14
18267,29,confirmatory_evaluation,11,10
