route_id,route_week,row_count,delivery_stop_count,driver_id_count,country_count,week_id_count,duplicate_stop_id_rows,complete_planned_index,complete_actual_index,observed_delivery_arrival,manifest_anchor_minutes,route_duration_minutes,actual_arrival_span_minutes,negative_delivery_targets,planned_first_is_depot,actual_first_is_depot,eligible,failure_reasons,split
16053,25,9,8,1,1,1,0,True,True,True,0.0,407.137,207.822,0,True,True,False,delivery_stops_lt_10,excluded
16054,25,9,6,1,1,1,2,True,True,True,0.0,1013.505,870.903,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id;route_duration_gt_16h,excluded
16055,25,9,7,1,1,1,2,True,True,True,0.0,444.828,359.073,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16056,25,9,8,1,1,1,0,True,True,True,0.0,602.326,334.46700000000004,0,True,True,False,delivery_stops_lt_10,excluded
16057,25,22,18,1,1,1,8,True,True,True,0.0,580.811,370.761,0,True,True,False,duplicate_route_stop_id,excluded
16058,25,23,20,1,1,1,6,True,True,True,0.0,778.144,432.912,0,True,True,False,duplicate_route_stop_id,excluded
16059,25,8,7,1,1,1,0,True,True,True,0.0,603.571,431.10800000000006,0,True,True,False,delivery_stops_lt_10,excluded
16060,25,5,4,1,1,1,0,True,True,True,0.0,312.963,140.48800000000003,0,True,True,False,delivery_stops_lt_10,excluded
16061,25,4,2,1,1,1,0,True,True,True,3.887,141.205,145.092,0,True,True,False,delivery_stops_lt_10,excluded
16062,25,11,6,1,1,1,2,True,True,True,0.0,719.867,601.3969999999999,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16063,25,16,15,1,1,1,0,True,True,True,0.0,560.764,441.307,0,True,True,True,,confirmatory_evaluation
16064,25,9,5,1,1,1,5,True,True,True,0.0,942.492,641.434,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16065,25,12,10,1,1,2,4,True,True,True,0.0,4604.165,4298.631,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
16066,25,12,11,1,1,1,0,True,True,True,0.0,700.804,573.184,0,True,True,True,,confirmatory_evaluation
16067,25,9,7,1,1,1,0,True,True,True,0.0,1012.926,825.2750000000001,0,True,True,False,delivery_stops_lt_10;route_duration_gt_16h,excluded
16068,25,17,16,1,1,1,0,True,True,True,0.0,514.125,325.897,0,True,True,True,,confirmatory_evaluation
16069,25,14,10,1,1,1,4,True,True,True,0.0,571.859,517.4739999999999,0,True,True,False,duplicate_route_stop_id,excluded
16070,25,11,10,1,1,1,0,True,True,True,0.0,552.681,241.08000000000004,0,True,True,True,,confirmatory_evaluation
16071,25,13,12,1,1,1,0,True,True,True,0.0,624.04,490.58899999999994,0,True,True,True,,confirmatory_evaluation
16072,25,17,16,1,1,1,0,True,True,True,0.0,547.821,292.569,0,True,True,True,,confirmatory_evaluation
16073,25,3,2,1,1,1,0,True,True,True,0.0,580.625,385.245,0,True,True,False,delivery_stops_lt_10,excluded
16074,25,10,9,1,1,1,0,True,True,True,0.0,674.741,475.429,0,True,True,False,delivery_stops_lt_10,excluded
16075,25,13,10,1,1,1,7,True,True,True,0.0,439.799,293.092,0,True,True,False,duplicate_route_stop_id,excluded
16076,25,23,21,1,1,1,2,True,True,True,0.0,654.92,384.96,0,True,True,False,duplicate_route_stop_id,excluded
16077,25,6,5,1,1,1,0,True,True,True,0.0,601.541,388.55800000000005,0,True,True,False,delivery_stops_lt_10,excluded
16078,25,17,16,1,1,1,0,True,True,True,0.0,560.925,286.424,0,True,True,True,,confirmatory_evaluation
16079,25,25,19,1,1,1,10,True,True,True,0.0,723.587,445.804,0,True,True,False,duplicate_route_stop_id,excluded
16080,25,9,7,1,1,1,0,True,True,True,0.0,358.575,200.13799999999998,0,True,True,False,delivery_stops_lt_10,excluded
16081,25,25,23,1,1,1,2,True,True,True,0.0,338.466,297.539,0,True,True,False,duplicate_route_stop_id,excluded
16082,25,12,10,1,1,1,0,True,True,True,0.0,699.09,537.609,0,True,True,True,,confirmatory_evaluation
16083,25,11,8,1,1,1,3,True,True,True,0.0,447.2,281.73,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16084,25,9,7,1,1,1,2,True,True,True,0.0,622.427,390.923,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16085,25,3,2,1,1,1,0,True,True,True,0.0,452.627,156.85000000000002,0,True,True,False,delivery_stops_lt_10,excluded
16086,25,8,6,1,1,1,0,True,True,True,0.0,535.962,471.71799999999996,0,False,False,False,delivery_stops_lt_10,excluded
16087,25,12,11,1,1,1,0,True,True,True,0.0,659.615,413.72900000000004,0,True,True,True,,confirmatory_evaluation
16088,25,7,5,1,1,1,0,True,True,True,0.0,682.75,436.424,0,True,True,False,delivery_stops_lt_10,excluded
16089,25,7,6,1,1,1,0,True,True,True,0.0,586.298,339.10400000000004,0,True,True,False,delivery_stops_lt_10,excluded
16090,25,16,14,1,1,1,0,True,True,True,0.0,761.584,570.2639999999999,0,True,True,True,,confirmatory_evaluation
16091,25,8,7,1,1,1,0,True,True,True,0.0,490.059,231.60700000000003,0,True,True,False,delivery_stops_lt_10,excluded
16092,25,25,20,1,1,1,10,True,True,True,0.0,517.714,195.42600000000004,0,True,True,False,duplicate_route_stop_id,excluded
16093,25,15,13,1,1,2,0,True,True,True,0.0,4554.531,4278.763,0,True,True,False,route_duration_gt_16h,excluded
16094,25,15,14,1,1,1,0,True,True,True,0.0,789.656,318.91299999999995,0,True,True,True,,confirmatory_evaluation
16095,25,11,10,1,1,1,0,True,True,True,0.0,327.977,214.87599999999998,0,True,True,True,,confirmatory_evaluation
16096,25,11,10,1,1,1,0,True,True,True,0.0,380.855,267.6,0,True,True,True,,confirmatory_evaluation
16097,25,13,10,1,1,1,3,True,True,True,0.0,337.809,224.12100000000004,0,True,True,False,duplicate_route_stop_id,excluded
16098,25,14,13,1,1,1,0,True,True,True,0.0,333.887,214.21800000000002,0,True,True,True,,confirmatory_evaluation
16099,25,7,5,1,1,1,2,True,True,True,0.0,536.686,237.00400000000002,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16100,25,11,10,1,1,1,0,True,True,True,0.0,799.957,557.819,0,True,True,True,,confirmatory_evaluation
16101,25,12,11,1,1,1,0,True,True,True,0.0,614.391,330.76199999999994,0,True,True,True,,confirmatory_evaluation
16102,25,7,5,1,1,1,0,True,True,True,0.0,650.221,302.437,0,True,True,False,delivery_stops_lt_10,excluded
16103,25,13,10,1,1,1,3,True,True,True,0.0,770.356,464.986,0,False,False,False,duplicate_route_stop_id,excluded
16104,25,6,3,1,1,1,2,True,True,True,0.0,467.803,243.16500000000002,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16105,25,10,9,1,1,1,0,True,True,True,0.0,592.587,217.59999999999997,0,True,True,False,delivery_stops_lt_10,excluded
16106,25,7,5,1,1,1,0,True,True,True,0.0,432.797,347.35400000000004,0,False,True,False,delivery_stops_lt_10,excluded
16107,25,3,2,1,1,1,0,True,True,True,0.0,355.031,0.0,0,True,True,False,delivery_stops_lt_10,excluded
16108,25,11,9,1,1,1,0,True,True,True,0.0,355.046,0.0,0,False,False,False,delivery_stops_lt_10,excluded
16109,25,4,3,1,1,1,0,True,True,True,0.0,355.105,0.0,0,False,False,False,delivery_stops_lt_10,excluded
16110,25,10,8,1,1,1,4,True,True,True,0.0,1012.222,0.6999999999999318,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id;route_duration_gt_16h,excluded
16111,25,5,3,1,1,1,0,True,True,True,0.0,1012.56,0.14599999999995816,0,False,True,False,delivery_stops_lt_10;route_duration_gt_16h,excluded
16112,25,3,2,1,1,1,0,True,True,True,0.0,1013.799,0.05700000000001637,0,True,True,False,delivery_stops_lt_10;route_duration_gt_16h,excluded
16113,25,5,3,1,1,1,2,True,True,True,0.0,465.973,347.36,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16114,25,19,14,1,1,1,10,True,True,True,0.0,677.843,477.679,0,True,True,False,duplicate_route_stop_id,excluded
16115,25,20,17,1,1,1,3,True,True,True,0.0,652.617,481.90299999999996,0,True,True,False,duplicate_route_stop_id,excluded
16116,25,10,9,1,1,1,0,True,True,True,0.0,594.11,356.592,0,True,True,False,delivery_stops_lt_10,excluded
16117,25,13,10,1,1,2,4,True,True,True,0.0,2948.87,2760.0589999999997,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
16118,25,13,11,1,1,1,4,True,True,True,0.0,695.203,499.655,0,True,True,False,duplicate_route_stop_id,excluded
16119,25,13,11,1,1,1,4,True,True,True,0.0,799.929,595.597,0,True,True,False,duplicate_route_stop_id,excluded
16120,25,15,13,1,1,1,4,True,True,True,0.0,837.086,610.429,0,True,True,False,duplicate_route_stop_id,excluded
16121,25,21,19,1,1,2,4,True,True,True,0.0,3011.345,2843.1589999999997,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
16122,25,18,16,1,1,1,2,True,True,True,0.0,605.35,434.91700000000003,0,True,True,False,duplicate_route_stop_id,excluded
16123,25,7,6,1,1,1,0,True,True,True,0.0,442.501,209.09099999999998,0,True,True,False,delivery_stops_lt_10,excluded
16124,25,14,12,1,1,1,0,True,True,True,0.0,614.482,438.952,0,True,True,True,,confirmatory_evaluation
16125,25,8,7,1,1,1,0,True,True,True,0.0,542.3,293.20099999999996,0,True,True,False,delivery_stops_lt_10,excluded
16126,25,20,16,1,1,1,6,True,True,True,0.0,687.65,414.97299999999996,0,True,True,False,duplicate_route_stop_id,excluded
16127,25,3,2,1,1,1,0,True,True,True,0.0,393.734,172.37399999999997,0,True,True,False,delivery_stops_lt_10,excluded
16128,25,13,9,1,1,1,4,True,True,True,0.0,770.538,486.863,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16129,25,8,7,1,1,1,0,True,True,True,0.0,753.596,151.47299999999996,0,True,True,False,delivery_stops_lt_10,excluded
16130,25,14,10,1,1,1,6,True,True,True,0.0,694.498,386.25800000000004,0,True,True,False,duplicate_route_stop_id,excluded
16131,25,18,17,1,1,1,0,True,True,True,0.0,536.876,267.888,0,True,True,True,,confirmatory_evaluation
16132,25,8,7,1,1,1,0,True,True,True,0.0,678.01,338.99899999999997,0,True,True,False,delivery_stops_lt_10,excluded
16133,25,12,11,1,1,1,0,True,True,True,0.0,765.851,413.254,0,True,True,True,,confirmatory_evaluation
16134,25,9,8,1,1,1,0,True,True,True,0.0,538.992,180.51899999999995,0,True,True,False,delivery_stops_lt_10,excluded
16135,25,21,20,1,1,1,0,True,True,True,0.0,628.15,321.83299999999997,0,True,True,True,,confirmatory_evaluation
16136,25,8,6,1,1,1,2,True,True,True,0.0,673.094,304.345,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16137,25,5,3,1,1,1,2,True,True,True,0.0,485.29,114.66700000000003,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16138,25,10,9,1,1,1,0,True,True,True,0.0,696.508,278.619,0,True,True,False,delivery_stops_lt_10,excluded
16139,25,15,14,1,1,2,0,True,True,True,0.0,471.882,402.295,0,True,True,True,,confirmatory_evaluation
16140,25,10,9,1,1,2,0,True,True,True,0.0,390.781,311.068,0,True,True,False,delivery_stops_lt_10,excluded
16141,25,11,10,1,1,2,0,True,True,True,0.0,443.478,348.635,0,True,True,True,,confirmatory_evaluation
16142,25,13,10,1,1,2,6,True,True,True,0.0,446.97,287.052,0,True,True,False,duplicate_route_stop_id,excluded
16143,25,10,9,1,1,2,0,True,True,True,0.0,459.345,291.279,0,True,True,False,delivery_stops_lt_10,excluded
16144,25,13,12,1,1,2,0,True,True,True,0.0,387.559,189.39500000000004,0,True,True,True,,confirmatory_evaluation
16145,25,7,6,1,1,2,0,True,True,True,0.0,378.887,180.595,0,True,True,False,delivery_stops_lt_10,excluded
16146,25,7,5,1,1,2,2,True,True,True,0.0,362.258,152.474,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16147,25,10,9,1,1,2,0,True,True,True,0.0,404.683,194.552,0,True,True,False,delivery_stops_lt_10,excluded
16148,25,9,8,1,1,2,0,True,True,True,0.0,430.332,213.323,0,True,True,False,delivery_stops_lt_10,excluded
16149,25,10,8,1,1,2,2,True,True,True,0.0,452.31,233.588,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16150,25,11,10,1,1,2,0,True,True,True,0.0,426.502,202.567,0,True,True,True,,confirmatory_evaluation
16151,25,13,10,1,1,2,3,True,True,True,0.0,445.961,216.83200000000002,0,True,True,False,duplicate_route_stop_id,excluded
16152,25,14,13,1,1,2,0,True,True,True,0.0,516.861,267.496,0,True,True,True,,confirmatory_evaluation
16153,25,5,4,1,1,2,0,True,True,True,0.0,495.173,236.91700000000003,0,True,True,False,delivery_stops_lt_10,excluded
16154,25,5,4,1,1,2,0,True,True,True,0.0,412.432,126.84800000000001,0,True,True,False,delivery_stops_lt_10,excluded
16155,25,10,9,1,1,2,0,True,True,True,0.0,496.858,351.435,0,True,True,False,delivery_stops_lt_10,excluded
16156,25,12,11,1,1,2,0,True,True,True,0.0,466.101,410.246,0,True,True,True,,confirmatory_evaluation
16157,26,17,16,1,1,1,0,True,True,True,0.0,745.634,636.07,0,True,True,True,,confirmatory_evaluation
16158,26,26,24,1,1,1,4,True,True,True,0.0,678.887,565.439,0,True,True,False,duplicate_route_stop_id,excluded
16159,26,13,12,1,1,1,0,True,True,True,0.0,567.124,436.55400000000003,0,True,True,True,,confirmatory_evaluation
16160,26,18,17,1,1,1,0,True,True,True,0.0,648.442,512.5740000000001,0,True,True,True,,confirmatory_evaluation
16161,26,11,10,1,1,1,0,True,True,True,0.0,426.151,342.519,0,True,True,True,,confirmatory_evaluation
16162,26,15,14,1,1,1,0,True,True,True,0.0,579.056,428.53000000000003,0,True,True,True,,confirmatory_evaluation
16163,26,19,18,1,1,1,0,True,True,True,0.0,515.368,411.61100000000005,0,True,True,True,,confirmatory_evaluation
16164,26,17,16,1,1,1,0,True,True,True,0.0,554.294,384.864,0,True,True,True,,confirmatory_evaluation
16165,26,19,18,1,1,1,0,True,True,True,0.0,455.144,342.707,0,True,True,True,,confirmatory_evaluation
16166,26,20,19,1,1,1,0,True,True,True,0.0,607.515,489.804,0,True,True,True,,confirmatory_evaluation
16167,26,10,9,1,1,1,0,True,True,True,2.032,462.772,464.804,0,True,True,False,delivery_stops_lt_10,excluded
16168,26,16,13,1,1,1,5,True,True,True,0.0,591.343,413.09599999999995,0,True,True,False,duplicate_route_stop_id,excluded
16169,26,16,14,1,1,1,4,True,True,True,0.0,478.572,357.971,0,True,True,False,duplicate_route_stop_id,excluded
16170,26,16,15,1,1,1,0,True,True,True,0.0,694.344,513.0590000000001,0,True,True,True,,confirmatory_evaluation
16171,26,17,16,1,1,1,0,True,True,True,0.0,548.925,427.46899999999994,0,True,True,True,,confirmatory_evaluation
16172,26,18,16,1,1,1,2,True,True,True,0.0,755.917,570.992,0,True,True,False,duplicate_route_stop_id,excluded
16173,26,17,16,1,1,1,0,True,True,True,0.0,520.909,395.53999999999996,0,True,True,True,,confirmatory_evaluation
16174,26,29,26,1,1,1,4,True,True,True,0.0,586.261,399.84899999999993,0,True,True,False,duplicate_route_stop_id,excluded
16175,26,13,12,1,1,1,0,True,True,True,0.0,587.839,400.88700000000006,0,True,True,True,,confirmatory_evaluation
16176,26,22,20,1,1,1,4,True,True,True,0.0,599.304,472.07599999999996,0,True,True,False,duplicate_route_stop_id,excluded
16177,26,23,21,1,1,1,4,True,True,True,0.0,510.28,376.806,0,True,True,False,duplicate_route_stop_id,excluded
16178,26,7,6,1,1,1,0,True,True,True,0.0,515.072,431.855,0,True,True,False,delivery_stops_lt_10,excluded
16179,26,11,10,1,1,1,0,True,True,True,0.0,566.329,359.0609999999999,0,True,True,True,,confirmatory_evaluation
16180,26,25,23,1,1,1,4,True,True,True,0.0,578.922,430.64,0,True,True,False,duplicate_route_stop_id,excluded
16181,26,10,9,1,1,1,0,True,True,True,0.0,527.43,316.2099999999999,0,True,True,False,delivery_stops_lt_10,excluded
16182,26,13,12,1,1,1,0,True,True,True,0.0,468.447,375.203,0,True,True,True,,confirmatory_evaluation
16183,26,27,25,1,1,1,2,True,True,True,0.0,538.439,383.63699999999994,0,True,True,False,duplicate_route_stop_id,excluded
16184,26,10,9,1,1,1,0,True,True,True,0.0,450.274,233.251,0,True,True,False,delivery_stops_lt_10,excluded
16185,26,22,20,1,1,1,4,True,True,True,0.0,799.613,576.032,0,True,True,False,duplicate_route_stop_id,excluded
16186,26,18,16,1,1,1,4,True,True,True,0.0,699.72,475.106,0,True,True,False,duplicate_route_stop_id,excluded
16187,26,6,5,1,1,1,0,True,True,True,0.0,433.57,387.721,0,True,True,False,delivery_stops_lt_10,excluded
16188,26,17,16,1,1,1,0,True,True,True,0.0,456.252,290.337,0,True,True,True,,confirmatory_evaluation
16189,26,16,13,1,1,1,6,True,True,True,0.0,485.892,319.781,0,True,True,False,duplicate_route_stop_id,excluded
16190,26,21,19,1,1,1,4,True,True,True,0.0,549.836,317.875,0,True,True,False,duplicate_route_stop_id,excluded
16191,26,22,20,1,1,1,4,True,True,True,0.0,544.625,369.1,0,True,True,False,duplicate_route_stop_id,excluded
16192,26,6,5,1,1,1,0,True,True,True,0.0,422.918,366.075,0,True,True,False,delivery_stops_lt_10,excluded
16193,26,14,10,1,1,1,2,True,True,True,0.0,734.818,676.891,0,True,True,False,duplicate_route_stop_id,excluded
16194,26,14,13,1,1,1,0,True,True,True,0.0,551.444,372.423,0,True,True,True,,confirmatory_evaluation
16195,26,9,8,1,1,1,0,True,True,True,0.0,602.625,356.502,0,True,True,False,delivery_stops_lt_10,excluded
16196,26,23,22,1,1,1,0,True,True,True,0.0,576.597,389.36899999999997,0,True,True,True,,confirmatory_evaluation
16197,26,15,14,1,1,1,0,True,True,True,0.0,673.154,425.741,0,True,True,True,,confirmatory_evaluation
16198,26,23,20,1,1,1,4,True,True,True,0.0,537.977,344.16499999999996,0,True,True,False,duplicate_route_stop_id,excluded
16199,26,14,11,1,1,1,2,True,True,True,0.0,753.911,675.8989999999999,0,True,True,False,duplicate_route_stop_id,excluded
16200,26,16,15,1,1,1,0,True,True,True,0.0,594.592,395.174,0,True,True,True,,confirmatory_evaluation
16201,26,13,12,1,1,1,0,True,True,True,0.0,584.381,324.957,0,True,True,True,,confirmatory_evaluation
16202,26,18,17,1,1,1,0,True,True,True,0.0,860.99,539.346,0,True,True,True,,confirmatory_evaluation
16203,26,13,12,1,1,1,0,True,True,True,0.0,483.899,219.437,0,True,True,True,,confirmatory_evaluation
16204,26,16,15,1,1,1,0,True,True,True,0.0,664.949,459.04699999999997,0,True,True,True,,confirmatory_evaluation
16205,26,4,3,1,1,1,0,True,True,True,0.0,418.172,268.606,0,True,True,False,delivery_stops_lt_10,excluded
16206,26,15,14,1,1,1,0,True,True,True,0.0,523.412,433.13100000000003,0,True,True,True,,confirmatory_evaluation
16207,26,14,12,1,1,1,2,True,True,True,0.0,597.447,500.35,0,True,True,False,duplicate_route_stop_id,excluded
16208,26,17,15,1,1,1,2,True,True,True,0.0,745.484,462.60600000000005,0,True,True,False,duplicate_route_stop_id,excluded
16209,26,17,15,1,1,1,4,True,True,True,0.0,678.687,332.96500000000003,0,True,True,False,duplicate_route_stop_id,excluded
16210,26,22,21,1,1,1,0,True,True,True,0.0,766.038,414.995,0,True,True,True,,confirmatory_evaluation
16211,26,18,16,1,1,1,4,True,True,True,0.0,1706.953,1415.0549999999998,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
16212,26,13,12,1,1,1,0,True,True,True,0.0,556.749,321.89700000000005,0,True,True,True,,confirmatory_evaluation
16213,26,18,17,1,1,1,0,True,True,True,0.0,508.073,270.289,0,True,True,True,,confirmatory_evaluation
16214,26,12,10,1,1,1,2,True,True,True,0.0,809.523,509.711,0,True,True,False,duplicate_route_stop_id,excluded
16215,26,17,16,1,1,1,0,True,True,True,0.0,541.828,416.351,0,True,True,True,,confirmatory_evaluation
16216,26,23,21,1,1,1,4,True,True,True,0.0,583.322,336.23900000000003,0,True,True,False,duplicate_route_stop_id,excluded
16217,26,10,8,1,1,1,2,True,True,True,0.0,528.163,280.523,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16218,26,14,11,1,1,1,0,True,True,True,0.0,622.693,547.694,0,True,True,True,,confirmatory_evaluation
16219,26,8,7,1,1,1,0,True,True,True,0.0,491.707,301.156,0,True,True,False,delivery_stops_lt_10,excluded
16220,26,11,9,1,1,1,2,True,True,True,0.0,315.246,184.265,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16221,26,10,9,1,1,1,0,True,True,True,0.0,380.535,188.50100000000003,0,True,True,False,delivery_stops_lt_10,excluded
16222,26,6,5,1,1,1,0,True,True,True,0.0,465.924,145.332,0,True,True,False,delivery_stops_lt_10,excluded
16223,26,15,14,1,1,1,0,True,True,True,0.0,522.293,378.574,0,True,True,True,,confirmatory_evaluation
16224,26,13,11,1,1,1,2,True,True,True,0.0,659.269,333.21500000000003,0,True,True,False,duplicate_route_stop_id,excluded
16225,26,18,17,1,1,1,0,True,True,True,0.0,342.351,309.897,0,True,True,True,,confirmatory_evaluation
16226,26,15,14,1,1,1,0,True,True,True,0.0,539.835,385.18000000000006,0,True,True,True,,confirmatory_evaluation
16227,26,9,7,1,1,1,0,True,True,True,0.0,455.491,420.162,0,False,False,False,delivery_stops_lt_10,excluded
16228,26,4,3,1,1,1,0,True,True,True,0.0,574.037,358.64700000000005,0,True,True,False,delivery_stops_lt_10,excluded
16229,26,13,12,1,1,1,0,True,True,True,0.0,544.067,386.11400000000003,0,True,True,True,,confirmatory_evaluation
16230,26,20,18,1,1,1,2,True,True,True,0.0,706.356,547.418,0,True,True,False,duplicate_route_stop_id,excluded
16231,26,21,18,1,1,1,6,True,True,True,0.0,482.505,199.55700000000002,0,True,True,False,duplicate_route_stop_id,excluded
16232,26,18,17,1,1,1,0,True,True,True,0.0,527.127,240.47999999999996,0,True,True,True,,confirmatory_evaluation
16233,26,5,4,1,1,1,0,True,True,True,0.0,440.807,91.452,0,True,True,False,delivery_stops_lt_10,excluded
16234,26,4,3,1,1,1,0,True,True,True,0.0,623.886,388.67499999999995,0,True,True,False,delivery_stops_lt_10,excluded
16235,26,13,12,1,1,1,0,True,True,True,0.0,653.971,478.269,0,True,True,True,,confirmatory_evaluation
16236,26,9,8,1,1,1,0,True,True,True,0.0,635.081,333.237,0,True,True,False,delivery_stops_lt_10,excluded
16237,26,3,2,1,1,1,0,True,True,True,0.0,432.868,370.524,0,True,True,False,delivery_stops_lt_10,excluded
16238,26,10,9,1,1,1,0,True,True,True,0.0,724.849,539.8040000000001,0,True,True,False,delivery_stops_lt_10,excluded
16239,26,10,9,1,1,1,0,True,True,True,0.0,639.045,448.7099999999999,0,True,True,False,delivery_stops_lt_10,excluded
16240,26,4,3,1,1,1,0,True,True,True,0.0,390.211,314.778,0,False,False,False,delivery_stops_lt_10,excluded
16241,26,9,6,1,1,1,2,True,True,True,0.0,1690.605,1434.807,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id;route_duration_gt_16h,excluded
16242,26,7,4,1,1,1,5,True,True,True,0.0,426.168,169.995,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16243,26,11,9,1,1,1,2,True,True,True,0.0,450.252,252.25300000000001,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16244,26,8,6,1,1,1,2,True,True,True,0.0,854.281,594.02,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16245,26,12,11,1,1,1,0,True,True,True,0.0,523.001,312.168,0,True,True,True,,confirmatory_evaluation
16246,26,8,6,1,1,1,2,True,True,True,0.0,880.43,608.924,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16247,26,18,17,1,1,1,0,True,True,True,0.0,761.199,309.29799999999994,0,True,True,True,,confirmatory_evaluation
16248,26,10,9,1,1,1,0,True,True,True,0.0,456.562,243.05100000000002,0,True,True,False,delivery_stops_lt_10,excluded
16249,26,14,13,1,1,1,0,True,True,True,0.0,365.802,269.754,0,True,True,True,,confirmatory_evaluation
16250,26,11,10,1,1,1,0,True,True,True,0.0,282.215,186.046,0,True,True,True,,confirmatory_evaluation
16251,26,12,11,1,1,1,0,True,True,True,0.0,380.828,282.918,0,True,True,True,,confirmatory_evaluation
16252,26,15,14,1,1,1,0,True,True,True,0.0,348.234,248.408,0,True,True,True,,confirmatory_evaluation
16253,26,9,7,1,1,1,2,True,True,True,0.0,1690.175,1385.791,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id;route_duration_gt_16h,excluded
16254,26,22,18,1,1,1,2,True,True,True,0.0,1024.976,577.3200000000002,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
16255,26,5,4,1,1,1,0,True,True,True,0.0,793.688,404.294,0,True,True,False,delivery_stops_lt_10,excluded
16256,26,5,4,1,1,1,0,True,True,True,0.0,694.003,296.56300000000005,0,True,True,False,delivery_stops_lt_10,excluded
16257,26,3,2,1,1,1,0,True,True,True,0.0,219.859,0.0,0,False,False,False,delivery_stops_lt_10,excluded
16258,26,5,4,1,1,1,0,True,True,True,0.0,219.882,0.0,0,False,False,False,delivery_stops_lt_10,excluded
16259,26,3,2,1,1,1,0,True,True,True,0.0,219.918,0.0,0,False,False,False,delivery_stops_lt_10,excluded
16260,26,3,2,1,1,1,0,True,True,True,0.0,219.936,0.0,0,True,True,False,delivery_stops_lt_10,excluded
16261,26,5,2,1,1,1,2,True,True,True,0.0,978.907,455.97300000000007,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id;route_duration_gt_16h,excluded
16262,26,8,6,1,1,2,0,True,True,True,0.0,626.581,11853.885999999999,0,True,True,False,delivery_stops_lt_10,excluded
16263,26,9,8,1,1,1,0,True,True,True,0.0,799.139,381.588,0,True,True,False,delivery_stops_lt_10,excluded
16264,26,8,6,1,1,1,2,True,True,True,0.0,873.228,388.85299999999995,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16265,26,12,10,1,1,1,2,True,True,True,0.0,944.155,451.753,0,True,True,False,duplicate_route_stop_id,excluded
16266,26,3,2,1,1,1,0,True,True,True,0.0,557.744,0.12599999999997635,0,True,True,False,delivery_stops_lt_10,excluded
16267,26,5,3,1,1,1,4,True,True,True,0.0,785.169,0.23299999999994725,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
16268,26,8,7,1,1,1,0,True,True,True,0.0,435.526,318.048,0,True,True,False,delivery_stops_lt_10,excluded
16269,26,10,9,1,1,1,0,True,True,True,0.0,429.322,309.96000000000004,0,True,True,False,delivery_stops_lt_10,excluded
16270,26,11,10,1,1,1,0,True,True,True,0.0,470.061,323.77599999999995,0,True,True,True,,confirmatory_evaluation
16271,26,6,5,1,1,1,0,True,True,True,0.0,333.696,179.17000000000002,0,True,True,False,delivery_stops_lt_10,excluded
16272,26,8,7,1,1,1,0,True,True,True,0.0,375.218,219.67700000000002,0,True,True,False,delivery_stops_lt_10,excluded
16273,26,7,6,1,1,1,0,True,True,True,0.0,359.58,202.314,0,True,True,False,delivery_stops_lt_10,excluded
16274,26,4,3,1,1,1,0,True,True,True,0.0,490.824,319.821,0,True,True,False,delivery_stops_lt_10,excluded
16275,26,10,9,1,1,1,0,True,True,True,0.0,415.387,230.988,0,True,True,False,delivery_stops_lt_10,excluded
16276,26,13,12,1,1,1,0,True,True,True,0.0,462.632,273.848,0,True,True,True,,confirmatory_evaluation
